address,zip,town,suspected_lead,psl_materials,psl_other,service_line,csl_other
370 BLOOMFIELD AVENUE,07042,MONTCLAIR,Y,C,NA,UX,NA
370 CLAREMONT AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
370 N MOUNTAIN AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
370 ORANGE ROAD,07042,MONTCLAIR,N,C,NA,C,NA
371 CLAREMONT AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
371 ORANGE ROAD,07042,MONTCLAIR,N,C,NA,C,NA
371 UPPER MOUNTAIN AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
372 HIGHLAND AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
372 N MOUNTAIN AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
372 ORANGE ROAD,07042,MONTCLAIR,N,O,Iron,C,NA
372 PARK STREET,07043,MONTCLAIR,N,C,NA,C,NA
372 UPPER MOUNTAIN AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
373 CLAREMONT AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
373 ORANGE ROAD,07042,MONTCLAIR,N,C,NA,C,NA
374 N FULLERTON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
374 PARK STREET,07043,MONTCLAIR,Y,C,NA,O,BRASS
375 BLOOMFIELD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
375 CLAREMONT AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
375 HIGHLAND AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
375 ORANGE ROAD,07042,MONTCLAIR,N,C,NA,C,NA
375 PARK STREET,07043,MONTCLAIR,N,C,NA,C,NA
375 UPPER MOUNTAIN AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
376 HIGHLAND AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
376 N FULLERTON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
376 N MOUNTAIN AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
376 ORANGE ROAD,07042,MONTCLAIR,Y,C,NA,G,NA
376 UPPER MOUNTAIN AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
377 BLOOMFIELD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
377 PARK STREET,07043,MONTCLAIR,N,C,NA,C,NA
378 N MOUNTAIN AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
378 ORANGE ROAD,07042,MONTCLAIR,N,C,NA,C,NA
378 PARK STREET,07043,MONTCLAIR,Y,C,NA,L,NA
378 UPPER MOUNTAIN AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
379 BLOOMFIELD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
379 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
379 HIGHLAND AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
379 N FULLERTON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
379 ORANGE ROAD,07042,MONTCLAIR,N,C,NA,C,NA
379 PARK STREET,07043,MONTCLAIR,N,C,NA,C,NA
379 UPPER MOUNTAIN AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
38 AFTERGLOW WAY,07044,MONTCLAIR,N,C,NA,C,NA
38 ARDSLEY ROAD,07042,MONTCLAIR,N,C,NA,C,NA
38 AUBREY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
38 BROOKFIELD ROAD 1ST,07043,MONTCLAIR,N,C,NA,C,NA
38 BROOKFIELD ROAD 2ND,07043,MONTCLAIR,N,C,NA,C,NA
38 BRUCE ROAD,07043,MONTCLAIR,N,C,NA,C,NA
38 CAROLIN ROAD,07043,MONTCLAIR,N,C,NA,C,NA
38 CENTRAL AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
38 CLAREMONT AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
38 COLLEGE AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
38 CAMBRIDGE ROAD,07042,MONTCLAIR,N,C,NA,C,NA
38 CHRISTOPHER STREET,07043,MONTCLAIR,Y,C,NA,UX,NA
38 DODD STREET,07042,MONTCLAIR,N,C,NA,C,NA
38 ELMWOOD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
38 ERWIN PARK ROAD,07042,MONTCLAIR,N,C,NA,C,NA
38 FAIRVIEW PLACE,07043,MONTCLAIR,N,C,NA,C,NA
38 FOREST STREET,07042,MONTCLAIR,N,C,NA,C,NA
38 FRANKLIN PLACE,07042,MONTCLAIR,N,C,NA,C,NA
38 GATES AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
38 GLENWOOD ROAD,07043,MONTCLAIR,N,C,NA,C,NA
38 GODFREY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
38 GREENVIEW WAY,07043,MONTCLAIR,N,C,NA,C,NA
38 HIGHLAND AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
38 HILLSIDE AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
38 HOWE AVENUE,07042,MONTCLAIR,Y,C,NA,UX,NA
38 IRVING STREET,07042,MONTCLAIR,N,C,NA,C,NA
38 JAMES STREET,07042,MONTCLAIR,N,C,NA,C,NA
38 LEXINGTON AVENUE 1ST,07042,MONTCLAIR,Y,C,NA,UX,NA
38 LEXINGTON AVENUE 2ND,07042,MONTCLAIR,Y,C,NA,UX,NA
38 MARION ROAD,07043,MONTCLAIR,N,C,NA,C,NA
38 MARQUETTE ROAD,07043,MONTCLAIR,N,C,NA,C,NA
38 MELROSE PLACE,07042,MONTCLAIR,N,C,NA,C,NA
38 MONTAGUE PLACE,07042,MONTCLAIR,N,C,NA,C,NA
38 MONTCLAIR AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
38 MACOPIN AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
38 MADISON AVENUE,07042,MONTCLAIR,Y,C,NA,G,NA
38 MAPLE AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
38 N WILLOW STREET,07042,MONTCLAIR,N,C,NA,C,NA
38 NORMAL AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
38 NISHUANE ROAD,07042,MONTCLAIR,N,C,NA,C,TOWN SIDE REPLACED 9-5-24
38 NORMAN ROAD,07043,MONTCLAIR,N,C,NA,C,NA
38 OXFORD STREET,07042,MONTCLAIR,N,C,NA,C,NA
38 PARK STREET,07043,MONTCLAIR,N,C,NA,C,NA
38 PORTER PLACE,07042,MONTCLAIR,N,C,NA,C,NA
38 PROSPECT AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
38 S WILLOW STREET,07042,MONTCLAIR,Y,C,NA,G,NA
38 SAINT LUKES PLACE 1ST,07042,MONTCLAIR,N,C,NA,C,NA
38 SAINT LUKES PLACE 2ND,07042,MONTCLAIR,N,C,NA,C,NA
38 SHERMAN STREET,07042,MONTCLAIR,N,C,NA,C,NA
38 STEPHEN STREET,07042,MONTCLAIR,N,C,NA,C,NA
38 THE FAIRWAY,07043,MONTCLAIR,N,C,NA,C,NA
38 WALNUT STREET 1ST,07042,MONTCLAIR,N,C,NA,C,NA
38 WALNUT STREET 2ND,07042,MONTCLAIR,N,C,NA,C,NA
38 WARMAN STREET,07042,MONTCLAIR,N,C,NA,C,NA
38 WARREN PLACE,07042,MONTCLAIR,N,C,NA,C,NA
38 WATCHUNG AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
38 WILLOWDALE AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
38 WINDEMERE ROAD,07043,MONTCLAIR,N,C,NA,C,NA
38 WINDSOR PLACE,07043,MONTCLAIR,N,C,NA,C,NA
38 WARFIELD STREET,07043,MONTCLAIR,Y,C,NA,G,NA
38 WARMAN STREET 1ST,07042,MONTCLAIR,N,C,NA,C,NA
380 CLAREMONT AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
380 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
380 N FULLERTON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
380 N MOUNTAIN AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
381 BLOOMFIELD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
381 HIGHLAND AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
381 PARK STREET,07043,MONTCLAIR,N,C,NA,C,NA
382 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
382 HIGHLAND AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
382 ORANGE ROAD 1ST,07042,MONTCLAIR,N,C,NA,C,NA
382 ORANGE ROAD 2ND,07042,MONTCLAIR,N,C,NA,C,NA
382 PARK STREET,07043,MONTCLAIR,N,C,NA,C,NA
383 ORANGE ROAD,07042,MONTCLAIR,N,C,NA,C,NA
383 PARK STREET,07043,MONTCLAIR,N,C,NA,C,NA
383 UPPER MOUNTAIN AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
384 HIGHLAND AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
384 N FULLERTON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
384 UPPER MOUNTAIN AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
385 BLOOMFIELD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
385 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
385 HIGHLAND AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
386 N FULLERTON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
386 ORANGE ROAD 1ST,07042,MONTCLAIR,N,C,NA,C,NA
386 ORANGE ROAD 2ND,07042,MONTCLAIR,N,C,NA,C,NA
386 PARK STREET,07043,MONTCLAIR,N,C,NA,C,NA
386 UPPER MOUNTAIN AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
387 BLOOMFIELD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
387 HIGHLAND AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
387 ORANGE ROAD,07042,MONTCLAIR,N,C,NA,C,NA
387 PARK STREET,07043,MONTCLAIR,N,C,NA,C,NA
387 UPPER MOUNTAIN AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
388 N FULLERTON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
388 ORANGE ROAD,07042,MONTCLAIR,N,C,NA,C,NA
389 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
389 ORANGE ROAD,07042,MONTCLAIR,Y,G,NA,C,NA
39 AFTERGLOW WAY,07044,MONTCLAIR,N,C,NA,C,NA
39 ALEXANDER AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
39 ARDSLEY ROAD,07042,MONTCLAIR,N,C,NA,C,NA
39 BRADFORD AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
39 BRUNSWICK ROAD,07042,MONTCLAIR,N,C,NA,C,NA
39 CENTRAL AVENUE 2ND,07042,MONTCLAIR,N,C,NA,C,NA
39 CENTRAL AVENUE-1ST,07042,MONTCLAIR,N,C,NA,C,NA
39 CLUB ROAD,07043,MONTCLAIR,N,C,NA,C,NA
39 COLLEGE AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
39 CLAREMONT AVENUE,07042,MONTCLAIR,Y,C,NA,UX,NA
39 DRAPER TERRACE,07042,MONTCLAIR,N,C,NA,C,NA
39 ELSTON ROAD,07043,MONTCLAIR,N,C,NA,C,NA
39 ERWIN PARK ROAD,07042,MONTCLAIR,N,C,NA,C,NA
39 ESSEX AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
39 ELMWOOD AVENUE 1ST,07042,MONTCLAIR,N,C,NA,C,NA
39 ELMWOOD AVENUE 2ND,07042,MONTCLAIR,N,C,NA,C,NA
39 ENFIELD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
39 FOREST STREET,07042,MONTCLAIR,N,C,NA,C,NA
39 FAIRVIEW PLACE,07043,MONTCLAIR,Y,C,NA,O,BRASS
39 GATES AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
39 GLENWOOD ROAD,07043,MONTCLAIR,N,C,NA,C,NA
39 GORDONHURST AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
39 GREENVIEW WAY,07043,MONTCLAIR,N,C,NA,C,NA
39 GLENRIDGE AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
39 GRAY STREET,07042,MONTCLAIR,N,C,NA,C,NA
39 HARRISON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
39 HARVARD STREET,07042,MONTCLAIR,N,C,NA,C,NA
39 HILLSIDE AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
39 HOWE AVENUE 1ST,07042,MONTCLAIR,N,C,NA,C,NA
39 HOWE AVENUE 2ND,07042,MONTCLAIR,N,C,NA,C,NA
39 HIGH STREET,07042,MONTCLAIR,N,C,NA,C,NA
39 IRVING STREET,07042,MONTCLAIR,N,C,NA,C,NA
39 JAMES STREET,07042,MONTCLAIR,N,C,NA,C,NA
39 LINDEN AVENUE 1ST,07042,MONTCLAIR,N,C,NA,C,NA
39 LEXINGTON AVENUE 1ST,07042,MONTCLAIR,N,C,NA,C,NA
39 LEXINGTON AVENUE 2ND,07042,MONTCLAIR,Y,C,NA,UX,NA
39 LLOYD ROAD,07042,MONTCLAIR,N,C,NA,C,NA
39 MARION ROAD,07043,MONTCLAIR,N,C,NA,C,NA
39 MARQUETTE ROAD,07043,MONTCLAIR,N,C,NA,C,NA
39 MIDLAND AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
39 MONTCLAIR AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
39 MACOPIN AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
39 MADISON AVENUE,07042,MONTCLAIR,Y,C,NA,L,NA
39 MELROSE PLACE,07042,MONTCLAIR,N,C,NA,C,NA
39 N MOUNTAIN AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
39 NISHUANE ROAD,07042,MONTCLAIR,N,C,NA,C,NA
39 NORMAN ROAD,07043,MONTCLAIR,Y,C,NA,O,BRASS
39 PLEASANT AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
39 PLEASANT WAY,07042,MONTCLAIR,N,C,NA,C,NA
39 PORTER PLACE,07042,MONTCLAIR,N,C,NA,C,NA
39 S WILLOW STREET,07042,MONTCLAIR,N,C,NA,C,NA
39 THE CRESCENT,07042,MONTCLAIR,N,C,NA,C,NA
39 THE FAIRWAY,07043,MONTCLAIR,N,C,NA,C,NA
39 TICHENOR PLACE,07042,MONTCLAIR,N,C,NA,C,NA
39 UPPER MOUNTAIN AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
39 WALNUT CRESCENT,07042,MONTCLAIR,N,C,NA,C,NA
39 WALNUT STREET 1ST,07042,MONTCLAIR,N,C,NA,C,NA
39 WALNUT STREET 2ND,07042,MONTCLAIR,N,C,NA,C,NA
39 WAYSIDE PLACE,07042,MONTCLAIR,N,C,NA,C,NA
39 WINDEMERE ROAD,07043,MONTCLAIR,N,C,NA,C,NA
39 WATCHUNG AVENUE,07043,MONTCLAIR,N,C,NA,O,Iron
39-41 N FULLERTON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
39-41 NEW STREET,07042,MONTCLAIR,N,C,NA,C,NA
39-41 S FULLERTON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
390 HIGHLAND AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
390 N FULLERTON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
390 ORANGE ROAD,07042,MONTCLAIR,N,C,NA,C,NA
391 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
391 HIGHLAND AVENUE,07043,MONTCLAIR,Y,C,NA,O,BRASS
391 ORANGE ROAD,07042,MONTCLAIR,N,C,NA,C,NA
391 UPPER MOUNTAIN AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
392 HIGHLAND AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
392 N FULLERTON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
392 UPPER MOUNTAIN AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
393 BLOOMFIELD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
393 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
393 HIGHLAND AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
393 N FULLERTON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
394 N FULLERTON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
395 BLOOMFIELD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
395 CLAREMONT AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
395 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
395 N FULLERTON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
395 ORANGE ROAD,07042,MONTCLAIR,N,C,NA,C,NA
395 UPPER MOUNTAIN AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
396 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
396 HIGHLAND AVENUE,07043,MONTCLAIR,Y,C,NA,UX,NA
396 N FULLERTON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
397 BLOOMFIELD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
397 N FULLERTON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
398 GROVE STREET,07043,MONTCLAIR,N,C,NA,C,NA
398 UPPER MOUNTAIN AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
398-408 BLOOMFIELD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
399 BLOOMFIELD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
399 N FULLERTON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
39A JAMES STREET,07042,MONTCLAIR,N,C,NA,C,NA
4 ALEXANDER AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
4 ALVIN PLACE,07043,MONTCLAIR,N,C,NA,C,NA
4 APPLETON PLACE,07043,MONTCLAIR,N,C,NA,C,NA
4 ARGYLE ROAD,07043,MONTCLAIR,N,C,NA,C,NA
4 ALEXANDER COURT,07043,MONTCLAIR,N,C,NA,C,NA
4 AMHERST PLACE,07043,MONTCLAIR,N,C,NA,C,NA
4 AUBREY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
4 BELVIDERE PLACE,07042,MONTCLAIR,N,C,NA,C,NA
4 BELLEGROVE DRIVE,07043,MONTCLAIR,N,C,NA,C,NA
4 CAREY COURT,07042,MONTCLAIR,N,C,NA,C,NA
4 CARRIAGE WAY,07042,MONTCLAIR,N,C,NA,C,NA
4 CHESTER ROAD,07043,MONTCLAIR,N,C,NA,C,NA
4 CHRISTOPHER COURT,07042,MONTCLAIR,N,C,NA,C,NA
4 CLAREMONT PLACE,07042,MONTCLAIR,N,C,NA,C,NA
4 CLOVERHILL PLACE,07042,MONTCLAIR,N,C,NA,C,NA
4 CLUB STREET 1ST,07042,MONTCLAIR,N,C,NA,C,NA
4 CLUB STREET 2ND,07042,MONTCLAIR,N,C,NA,C,NA
4 COLUMBUS AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
4 CRESTVIEW COURT,07042,MONTCLAIR,N,C,NA,C,NA
4 CURTIS TERRACE,07042,MONTCLAIR,N,C,NA,C,NA
4 CLAIRIDGE COURT,07042,MONTCLAIR,Y,C,NA,L,NA
4 DEY STREET,07042,MONTCLAIR,N,C,NA,C,NA
4 DURYEA ROAD,07043,MONTCLAIR,N,C,NA,C,NA
4 ELIZABETH ROAD,07043,MONTCLAIR,N,C,NA,C,NA
4 EUCLID PLACE,07042,MONTCLAIR,N,C,NA,C,NA
4 ERWIN PARK,07042,MONTCLAIR,N,C,NA,C,NA
4 FERNCLIFF TERRACE,07042,MONTCLAIR,N,C,NA,C,NA
4 FESSLER PLACE,07042,MONTCLAIR,N,C,NA,C,NA
4 FRANCIS PLACE,07042,MONTCLAIR,N,C,NA,C,NA
4 GARFIELD PLACE,07043,MONTCLAIR,N,C,NA,C,NA
4 GATES LANE,07042,MONTCLAIR,N,C,NA,C,NA
4 GLENRIDGE PKWY,07042,MONTCLAIR,N,C,NA,C,NA
4 GLENSIDE TERRACE,07043,MONTCLAIR,N,C,NA,C,NA
4 GODFREY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
4 GRAHAM TERRACE,07042,MONTCLAIR,N,C,NA,C,NA
4 GRAY STREET,07042,MONTCLAIR,N,C,NA,C,NA
4 GREENVIEW WAY,07043,MONTCLAIR,Y,C,NA,G,NA
4 GROVE TERRACE,07042,MONTCLAIR,N,C,NA,C,NA
4 HARRISON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
4 HAWTHORNE PLACE,07042,MONTCLAIR,N,C,NA,C,NA
4 HAWTHORNE PLACE 2ND,07042,MONTCLAIR,N,C,NA,C,NA
4 HIGH TERRACE,07042,MONTCLAIR,N,C,NA,C,NA
4 HIGHLAND AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
4 HILLTOP PLACE,07042,MONTCLAIR,N,C,NA,C,NA
4 HOLLAND TERRACE,07042,MONTCLAIR,N,C,NA,C,NA
4 HOLLYWOOD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
4 INWOOD TERRACE,07043,MONTCLAIR,N,C,NA,C,NA
4 KIPS RIDGE,07044,MONTCLAIR,N,C,NA,C,NA
4 KIPS RIDGE-SPRINKLER,07044,MONTCLAIR,N,C,NA,C,NA
4 KENNETH ROAD,07043,MONTCLAIR,N,C,NA,C,NA
4 LACKAWANNA PLAZA,07042,MONTCLAIR,N,C,NA,C,NA
4 LANSING PLACE,07043,MONTCLAIR,N,C,NA,C,NA
4 LASALLE ROAD,07043,MONTCLAIR,N,C,NA,C,NA
4 LAUREL PLACE PLAZA 1ST FL,07043,MONTCLAIR,N,C,NA,C,NA
4 LAUREL PLACE PLAZA 2ND FL,07043,MONTCLAIR,N,C,NA,C,NA
4 LEWIS COURT,07042,MONTCLAIR,N,C,NA,C,NA
4 LOCUST DRIVE,07042,MONTCLAIR,N,C,NA,O,brass
4 MACOPIN AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
4 MADISON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
4 MARQUETTE ROAD,07043,MONTCLAIR,N,C,NA,C,NA
4 MELROSE PLACE,07042,MONTCLAIR,N,C,NA,C,NA
4 MENDL TERRACE,07042,MONTCLAIR,N,C,NA,C,NA
4 MOUNT VERNON ROAD,07043,MONTCLAIR,N,C,NA,C,NA
4 MOUNTAIN PLACE,07043,MONTCLAIR,N,C,NA,C,NA
4 N BROOKWOOD DRIVE,07042,MONTCLAIR,N,C,NA,C,NA
4 NORMAN ROAD,07043,MONTCLAIR,N,C,NA,C,NA
4 NOTTING HILL WAY,07042,MONTCLAIR,N,C,NA,C,NA
4 NASSAU ROAD,07043,MONTCLAIR,N,C,NA,C,NA
4 OAKCROFT AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
4 ORCHARD COURT,07042,MONTCLAIR,N,C,NA,C,NA
4 PARK TERRACE,07043,MONTCLAIR,N,C,NA,C,NA
4 PARKSIDE PLACE,07043,MONTCLAIR,N,C,NA,C,NA
4 ROCKLEDGE ROAD,07042,MONTCLAIR,N,C,NA,C,NA
4 ROSEDALE AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
4 RUSSELL TERRACE,07042,MONTCLAIR,N,C,NA,C,NA
4 RIVERVIEW DRIVE W,07043,MONTCLAIR,Y,C,NA,UX,NA
4 RYDAL PLACE 1ST,07042,MONTCLAIR,Y,C,NA,UX,NA
4 RYDAL PLACE 2ND,07042,MONTCLAIR,Y,C,NA,UX,NA
4 S BROOKWOOD DR,07042,MONTCLAIR,N,C,NA,C,NA
4 STONEBRIDGE ROAD,07042,MONTCLAIR,N,C,NA,C,NA
4 STONEHENGE ROAD,07043,MONTCLAIR,N,C,NA,C,NA
4 TUERS PLACE,07043,MONTCLAIR,N,C,NA,C,NA
4 THE FAIRWAY,07043,MONTCLAIR,Y,C,NA,G,NA
4 VALLEY PLACE,07043,MONTCLAIR,N,C,NA,C,NA
4 VAN BREEMEN COURT,07043,MONTCLAIR,N,C,NA,C,NA
4 VERA PLACE,07042,MONTCLAIR,N,C,NA,C,NA
4 WALNUT PLACE 1ST,07042,MONTCLAIR,N,C,NA,C,NA
4 WALNUT PLACE 2ND,07042,MONTCLAIR,N,C,NA,C,NA
4 WASHINGTON STREET,07042,MONTCLAIR,N,C,NA,C,NA
4 WATERBURY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
4 WELLESLEY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
4 WILDE PLACE,07042,MONTCLAIR,N,C,NA,C,NA
4 WILFRED STREET,07042,MONTCLAIR,N,C,NA,C,NA
4 WILLOWDALE COURT,07042,MONTCLAIR,N,C,NA,C,NA
4 WOODMONT ROAD,07043,MONTCLAIR,N,C,NA,C,NA
4 WARREN PLACE,07042,MONTCLAIR,Y,C,NA,UX,NA
4 WINDSOR PLACE,07043,MONTCLAIR,Y,C,NA,UX,NA
4 YALE TERRACE,07042,MONTCLAIR,N,C,NA,C,NA
40 AFTERGLOW WAY,07044,MONTCLAIR,N,C,NA,C,NA
40 ALEXANDER AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
40 ARDSLEY ROAD,07042,MONTCLAIR,N,C,NA,C,NA
40 AUBREY ROAD,07043,MONTCLAIR,N,C,NA,C,NA
40 BRADFORD AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
40 BROOKFIELD ROAD 1ST,07043,MONTCLAIR,Y,C,NA,UX,NA
40 BROOKFIELD ROAD 2ND,07043,MONTCLAIR,Y,C,NA,UX,NA
40 CENTRAL AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
40 CENTRAL AVENUE 1ST,07042,MONTCLAIR,N,C,NA,C,NA
40 CHURCH STREET,07042,MONTCLAIR,N,C,NA,C,NA
40 CLAREMONT AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
40 CLUB ROAD,07043,MONTCLAIR,N,C,NA,C,NA
40 CROSS STREET,07042,MONTCLAIR,N,C,NA,C,NA
40 CHRISTOPHER STREET,07043,MONTCLAIR,N,C,NA,C,NA
40 DODD STREET,07042,MONTCLAIR,N,C,NA,C,NA
40 EDGEMONT ROAD,07042,MONTCLAIR,N,C,NA,C,NA
40 ELMWOOD AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
40 ELSTON ROAD,07043,MONTCLAIR,N,C,NA,C,NA
40 FAIRVIEW PLACE,07043,MONTCLAIR,N,C,NA,C,NA
40 FRANKLIN PLACE,07042,MONTCLAIR,N,C,NA,C,NA
40 FAIRFIELD STREET,07042,MONTCLAIR,N,C,NA,C,NA
40 FOREST STREET,07042,MONTCLAIR,N,C,NA,C,NA
40 FREDERICK STREET,07042,MONTCLAIR,N,C,NA,C,NA
40 GATES AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
40 GLENWOOD ROAD,07043,MONTCLAIR,N,C,NA,C,NA
40 GORDONHURST AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
40 GRAY STREET,07042,MONTCLAIR,N,C,NA,C,NA
40 GODFREY ROAD,07043,MONTCLAIR,Y,C,NA,G,NA
40 HARRISON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
40 IRVING STREET,07042,MONTCLAIR,N,C,NA,C,NA
40 LEXINGTON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
40 LLOYD ROAD,07042,MONTCLAIR,Y,C,NA,L,NA
40 MACOPIN AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
40 MADISON AVENUE,07042,MONTCLAIR,N,C,NA,C,NA
40 MARION ROAD,07043,MONTCLAIR,N,C,NA,C,NA
40 MONTCLAIR AVENUE,07043,MONTCLAIR,N,C,NA,C,NA
