address,zip,town,address_full,suspected_lead,psl_materials,psl_other,service_line,csl_other,latitude,longitude,coord_source,flag_incomplete,latitude_adj,longitude_adj,address_full_adj
229 UPPER MOUNTAIN AVENUE,7042,MONTCLAIR,"229 UPPER MOUNTAIN AVENUE, MONTCLAIR, NJ, 07042",Y,C,,G,,40.835381138147,-74.215016119769,census,0,40.835381138147,-74.215016119769,"229 UPPER MOUNTAIN AVENUE, MONTCLAIR, NJ, 07042"
229 WATCHUNG AVENUE,7043,MONTCLAIR,"229 WATCHUNG AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.828235960615,-74.19488578555,census,0,40.828235960615,-74.19488578555,"229 WATCHUNG AVENUE, MONTCLAIR, NJ, 07043"
229 WALNUT STREET,7042,MONTCLAIR,"229 WALNUT STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.820450920455,-74.21887172053,census,0,40.820450920455,-74.21887172053,"229 WALNUT STREET, MONTCLAIR, NJ, 07042"
23 APPLETON PLACE,7043,MONTCLAIR,"23 APPLETON PLACE, MONTCLAIR, NJ, 07043",N,C,,C,,40.832911325798,-74.208309917523,census,0,40.832911325798,-74.208309917523,"23 APPLETON PLACE, MONTCLAIR, NJ, 07043"
23 ALEXANDER AVENUE,7043,MONTCLAIR,"23 ALEXANDER AVENUE, MONTCLAIR, NJ, 07043",Y,C,,UX,,40.849786937277,-74.195284614994,census,0,40.849786937277,-74.195284614994,"23 ALEXANDER AVENUE, MONTCLAIR, NJ, 07043"
23 AUBREY ROAD,7043,MONTCLAIR,"23 AUBREY ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.83304719729,-74.19870645732,census,0,40.83304719729,-74.19870645732,"23 AUBREY ROAD, MONTCLAIR, NJ, 07043"
23 BELLAIRE DRIVE,7042,MONTCLAIR,"23 BELLAIRE DRIVE, MONTCLAIR, NJ, 07042",N,C,,C,,40.825400153021,-74.216505493582,census,0,40.825400153021,-74.216505493582,"23 BELLAIRE DRIVE, MONTCLAIR, NJ, 07042"
23 BRAEMORE ROAD,7043,MONTCLAIR,"23 BRAEMORE ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.844234092346,-74.209169318932,census,0,40.844234092346,-74.209169318932,"23 BRAEMORE ROAD, MONTCLAIR, NJ, 07043"
23 BROOKFIELD ROAD,7043,MONTCLAIR,"23 BROOKFIELD ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.834478263948,-74.209203062723,census,0,40.834478263948,-74.209203062723,"23 BROOKFIELD ROAD, MONTCLAIR, NJ, 07043"
23 BELLEGROVE DRIVE,7043,MONTCLAIR,"23 BELLEGROVE DRIVE, MONTCLAIR, NJ, 07043",N,C,,C,,40.838448695891,-74.192055376303,census,0,40.838448695891,-74.192055376303,"23 BELLEGROVE DRIVE, MONTCLAIR, NJ, 07043"
23 CARLISLE ROAD,7043,MONTCLAIR,"23 CARLISLE ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.856506470279,-74.202225546896,census,0,40.856506470279,-74.202225546896,"23 CARLISLE ROAD, MONTCLAIR, NJ, 07043"
23 CARLTON DRIVE,7043,MONTCLAIR,"23 CARLTON DRIVE, MONTCLAIR, NJ, 07043",N,C,,C,,40.84760172679,-74.18381095318,census,0,40.84760172679,-74.18381095318,"23 CARLTON DRIVE, MONTCLAIR, NJ, 07043"
23 CEDAR AVENUE,7042,MONTCLAIR,"23 CEDAR AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.798662486918,-74.221468780961,census,0,40.798662486918,-74.221468780961,"23 CEDAR AVENUE, MONTCLAIR, NJ, 07042"
23 CENTRAL AVENUE 1ST,7042,MONTCLAIR,"23 CENTRAL AVENUE 1ST, MONTCLAIR, NJ, 07042",N,C,,C,,40.821510695488,-74.217229922834,census,0,40.821510695488,-74.217229922834,"23 CENTRAL AVENUE 1ST, MONTCLAIR, NJ, 07042"
23 CENTRAL AVENUE 2ND,7042,MONTCLAIR,"23 CENTRAL AVENUE 2ND, MONTCLAIR, NJ, 07042",N,C,,C,,40.821510695488,-74.217229922834,census,0,40.821510695488,-74.217229922834,"23 CENTRAL AVENUE 2ND, MONTCLAIR, NJ, 07042"
23 CHARLES STREET,7042,MONTCLAIR,"23 CHARLES STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.798392028353,-74.226001350303,census,0,40.798392028353,-74.226001350303,"23 CHARLES STREET, MONTCLAIR, NJ, 07042"
23 CHESTER ROAD,7043,MONTCLAIR,"23 CHESTER ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.833304124067,-74.196076107659,census,0,40.833304124067,-74.196076107659,"23 CHESTER ROAD, MONTCLAIR, NJ, 07043"
23 CORNELL WAY,7043,MONTCLAIR,"23 CORNELL WAY, MONTCLAIR, NJ, 07043",N,C,,C,,40.84240977424,-74.188024200558,census,0,40.84240977424,-74.188024200558,"23 CORNELL WAY, MONTCLAIR, NJ, 07043"
23 CRESTMONT ROAD,7044,MONTCLAIR,"23 CRESTMONT ROAD, MONTCLAIR, NJ, 07044",N,C,,C,,40.828432361675,-74.226249455164,census,0,40.828432361675,-74.226249455164,"23 CRESTMONT ROAD, MONTCLAIR, NJ, 07044"
23 CROSS STREET,7042,MONTCLAIR,"23 CROSS STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.808764115963,-74.221249389749,census,0,40.808764115963,-74.221249389749,"23 CROSS STREET, MONTCLAIR, NJ, 07042"
23 CAROLIN ROAD,7043,MONTCLAIR,"23 CAROLIN ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.833923740621,-74.19849211549,census,0,40.833923740621,-74.19849211549,"23 CAROLIN ROAD, MONTCLAIR, NJ, 07043"
23 CLAIRIDGE COURT,7042,MONTCLAIR,"23 CLAIRIDGE COURT, MONTCLAIR, NJ, 07042",N,C,,C,,40.826670648373,-74.196081083443,census,0,40.826670648373,-74.196081083443,"23 CLAIRIDGE COURT, MONTCLAIR, NJ, 07042"
23 CLOVERHILL PLACE,7042,MONTCLAIR,"23 CLOVERHILL PLACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.811441244356,-74.209412073282,census,0,40.811441244356,-74.209412073282,"23 CLOVERHILL PLACE, MONTCLAIR, NJ, 07042"
23 COLLEGE AVENUE,7043,MONTCLAIR,"23 COLLEGE AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.855830050818,-74.201089271776,census,0,40.855830050818,-74.201089271776,"23 COLLEGE AVENUE, MONTCLAIR, NJ, 07043"
23 COLUMBUS AVENUE,7042,MONTCLAIR,"23 COLUMBUS AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.819684725614,-74.202454223169,census,0,40.819684725614,-74.202454223169,"23 COLUMBUS AVENUE, MONTCLAIR, NJ, 07042"
23 DODD STREET,7042,MONTCLAIR,"23 DODD STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.823542652549,-74.199459893345,census,0,40.823542652549,-74.199459893345,"23 DODD STREET, MONTCLAIR, NJ, 07042"
23 DURYEA ROAD,7043,MONTCLAIR,"23 DURYEA ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.841950778261,-74.202114151601,census,0,40.841950778261,-74.202114151601,"23 DURYEA ROAD, MONTCLAIR, NJ, 07043"
23 ENFIELD AVENUE,7042,MONTCLAIR,"23 ENFIELD AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.793745196654,-74.223028545294,census,0,40.793745196654,-74.223028545294,"23 ENFIELD AVENUE, MONTCLAIR, NJ, 07042"
23 EUCLID PLACE,7042,MONTCLAIR,"23 EUCLID PLACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.822828399684,-74.200976038187,census,0,40.822828399684,-74.200976038187,"23 EUCLID PLACE, MONTCLAIR, NJ, 07042"
23 ELMWOOD AVENUE,7042,MONTCLAIR,"23 ELMWOOD AVENUE, MONTCLAIR, NJ, 07042",Y,C,,UX,,40.805355527292,-74.213766531454,census,0,40.805355527292,-74.213766531454,"23 ELMWOOD AVENUE, MONTCLAIR, NJ, 07042"
23 FAIRFIELD STREET,7042,MONTCLAIR,"23 FAIRFIELD STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.829022589877,-74.203349534286,census,0,40.829022589877,-74.203349534286,"23 FAIRFIELD STREET, MONTCLAIR, NJ, 07042"
23 FAIRMOUNT AVENUE,7043,MONTCLAIR,"23 FAIRMOUNT AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.828803155391,-74.195186115066,census,0,40.828803155391,-74.195186115066,"23 FAIRMOUNT AVENUE, MONTCLAIR, NJ, 07043"
23 FAIRVIEW PLACE,7043,MONTCLAIR,"23 FAIRVIEW PLACE, MONTCLAIR, NJ, 07043",N,C,,C,,40.84760249941,-74.195590417196,census,0,40.84760249941,-74.195590417196,"23 FAIRVIEW PLACE, MONTCLAIR, NJ, 07043"
23 FRANKLIN AVENUE,7042,MONTCLAIR,"23 FRANKLIN AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.79595734495,-74.226682866971,census,0,40.79595734495,-74.226682866971,"23 FRANKLIN AVENUE, MONTCLAIR, NJ, 07042"
23 FRANKLIN PLACE,7042,MONTCLAIR,"23 FRANKLIN PLACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.799107790203,-74.212645107279,census,0,40.799107790203,-74.212645107279,"23 FRANKLIN PLACE, MONTCLAIR, NJ, 07042"
23 FREDERICK STREET,7042,MONTCLAIR,"23 FREDERICK STREET, MONTCLAIR, NJ, 07042",Y,C,,C,,40.827167084838,-74.204066099946,census,0,40.827167084838,-74.204066099946,"23 FREDERICK STREET, MONTCLAIR, NJ, 07042"
23 GLENSIDE TERRACE,7043,MONTCLAIR,"23 GLENSIDE TERRACE, MONTCLAIR, NJ, 07043",N,C,,C,,40.838415357799,-74.190993759391,census,0,40.838415357799,-74.190993759391,"23 GLENSIDE TERRACE, MONTCLAIR, NJ, 07043"
23 GLENWOOD ROAD,7043,MONTCLAIR,"23 GLENWOOD ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.847425427037,-74.200467520587,census,0,40.847425427037,-74.200467520587,"23 GLENWOOD ROAD, MONTCLAIR, NJ, 07043"
23 GRAY STREET,7042,MONTCLAIR,"23 GRAY STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.825388157103,-74.198528443716,census,0,40.825388157103,-74.198528443716,"23 GRAY STREET, MONTCLAIR, NJ, 07042"
23 GREENVIEW WAY,7043,MONTCLAIR,"23 GREENVIEW WAY, MONTCLAIR, NJ, 07043",N,C,,C,,40.839068159169,-74.192966642661,census,0,40.839068159169,-74.192966642661,"23 GREENVIEW WAY, MONTCLAIR, NJ, 07043"
23 GRENADA PLACE,7042,MONTCLAIR,"23 GRENADA PLACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.796213773423,-74.218159433513,census,0,40.796213773423,-74.218159433513,"23 GRENADA PLACE, MONTCLAIR, NJ, 07042"
23 GLENRIDGE PARKWAY,7042,MONTCLAIR,"23 GLENRIDGE PARKWAY, MONTCLAIR, NJ, 07042",N,C,,C,,40.820499867465,-74.200825223658,census,0,40.820499867465,-74.200825223658,"23 GLENRIDGE PARKWAY, MONTCLAIR, NJ, 07042"
23 HELLER DRIVE,7043,MONTCLAIR,"23 HELLER DRIVE, MONTCLAIR, NJ, 07043",N,C,,C,,40.843468952748,-74.190427756663,census,0,40.843468952748,-74.190427756663,"23 HELLER DRIVE, MONTCLAIR, NJ, 07043"
23 HITCHCOCK PLACE,7042,MONTCLAIR,"23 HITCHCOCK PLACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.793414973668,-74.219060696914,census,0,40.793414973668,-74.219060696914,"23 HITCHCOCK PLACE, MONTCLAIR, NJ, 07042"
23 IRVING STREET,7042,MONTCLAIR,"23 IRVING STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.803033715507,-74.21696762457,census,0,40.803033715507,-74.21696762457,"23 IRVING STREET, MONTCLAIR, NJ, 07042"
23 LINDEN AVENUE,7042,MONTCLAIR,"23 LINDEN AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.7952011,-74.2169123,google_prior,0,40.7952011,-74.2169123,"23 LINDEN AVENUE, MONTCLAIR, NJ, 07042"
23 MACOPIN AVENUE,7043,MONTCLAIR,"23 MACOPIN AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.851466032373,-74.198898571288,census,0,40.851466032373,-74.198898571288,"23 MACOPIN AVENUE, MONTCLAIR, NJ, 07043"
23 MARQUETTE ROAD,7043,MONTCLAIR,"23 MARQUETTE ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.851265519278,-74.191022381055,census,0,40.851265519278,-74.191022381055,"23 MARQUETTE ROAD, MONTCLAIR, NJ, 07043"
23 MIDLAND AVENUE,7042,MONTCLAIR,"23 MIDLAND AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.816838305319,-74.219363785265,census,0,40.816838305319,-74.219363785265,"23 MIDLAND AVENUE, MONTCLAIR, NJ, 07042"
23 MILLER STREET,7042,MONTCLAIR,"23 MILLER STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.807065278303,-74.213991268283,census,0,40.807065278303,-74.213991268283,"23 MILLER STREET, MONTCLAIR, NJ, 07042"
23 MISSION STREET,7042,MONTCLAIR,"23 MISSION STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.807100919227,-74.211297233195,census,0,40.807100919227,-74.211297233195,"23 MISSION STREET, MONTCLAIR, NJ, 07042"
23 MONROE PLACE,7042,MONTCLAIR,"23 MONROE PLACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.802000990714,-74.213993296141,census,0,40.802000990714,-74.213993296141,"23 MONROE PLACE, MONTCLAIR, NJ, 07042"
23 MOUNT VERNON ROAD,7043,MONTCLAIR,"23 MOUNT VERNON ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.832492681942,-74.196290438715,census,0,40.832492681942,-74.196290438715,"23 MOUNT VERNON ROAD, MONTCLAIR, NJ, 07043"
23 MARION ROAD,7043,MONTCLAIR,"23 MARION ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.846622339981,-74.202173376638,census,0,40.846622339981,-74.202173376638,"23 MARION ROAD, MONTCLAIR, NJ, 07043"
23 N WILLOW STREET,7042,MONTCLAIR,"23 N WILLOW STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.813918260995,-74.213984456232,census,0,40.813918260995,-74.213984456232,"23 N WILLOW STREET, MONTCLAIR, NJ, 07042"
23 NORTHVIEW AVENUE,7043,MONTCLAIR,"23 NORTHVIEW AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.838471002076,-74.206159930334,census,0,40.838471002076,-74.206159930334,"23 NORTHVIEW AVENUE, MONTCLAIR, NJ, 07043"
23 NASSAU ROAD,7043,MONTCLAIR,"23 NASSAU ROAD, MONTCLAIR, NJ, 07043",Y,C,,O,BRASS,40.852858102971,-74.199408548517,census,0,40.852858102971,-74.199408548517,"23 NASSAU ROAD, MONTCLAIR, NJ, 07043"
23 NEW STREET,7042,MONTCLAIR,"23 NEW STREET, MONTCLAIR, NJ, 07042",Y,C,,G,,40.807223178062,-74.211936773361,census,0,40.807223178062,-74.211936773361,"23 NEW STREET, MONTCLAIR, NJ, 07042"
23 NORWOOD AVENUE,7043,MONTCLAIR,"23 NORWOOD AVENUE, MONTCLAIR, NJ, 07043",Y,C,,G,,40.842689576142,-74.203631385364,census,0,40.842689576142,-74.203631385364,"23 NORWOOD AVENUE, MONTCLAIR, NJ, 07043"
23 OXFORD STREET,7042,MONTCLAIR,"23 OXFORD STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.815493912062,-74.204848479623,census,0,40.815493912062,-74.204848479623,"23 OXFORD STREET, MONTCLAIR, NJ, 07042"
23 PARK TERRACE,7043,MONTCLAIR,"23 PARK TERRACE, MONTCLAIR, NJ, 07043",N,C,,C,,40.85036424845,-74.195348716333,census,0,40.85036424845,-74.195348716333,"23 PARK TERRACE, MONTCLAIR, NJ, 07043"
23 PLEASANT WAY 1ST,7042,MONTCLAIR,"23 PLEASANT WAY 1ST, MONTCLAIR, NJ, 07042",N,C,,C,,40.791265910855,-74.217410066423,census,0,40.791265910855,-74.217410066423,"23 PLEASANT WAY 1ST, MONTCLAIR, NJ, 07042"
23 PLEASANT WAY 2ND,7042,MONTCLAIR,"23 PLEASANT WAY 2ND, MONTCLAIR, NJ, 07042",N,C,,C,,40.791265910855,-74.217410066423,census,0,40.791265910855,-74.217410066423,"23 PLEASANT WAY 2ND, MONTCLAIR, NJ, 07042"
23 PORTLAND PLACE,7042,MONTCLAIR,"23 PORTLAND PLACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.816932056806,-74.219279597145,census,0,40.816932056806,-74.219279597145,"23 PORTLAND PLACE, MONTCLAIR, NJ, 07042"
23 PROSPECT TERRACE,7042,MONTCLAIR,"23 PROSPECT TERRACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.809727837937,-74.217087921885,census,0,40.809727837937,-74.217087921885,"23 PROSPECT TERRACE, MONTCLAIR, NJ, 07042"
23 PRESCOTT AVENUE,7042,MONTCLAIR,"23 PRESCOTT AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.827977488607,-74.197729418065,census,0,40.827977488607,-74.197729418065,"23 PRESCOTT AVENUE, MONTCLAIR, NJ, 07042"
23 ROSEDALE AVENUE,7042,MONTCLAIR,"23 ROSEDALE AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.790707466387,-74.218129937384,census,0,40.790707466387,-74.218129937384,"23 ROSEDALE AVENUE, MONTCLAIR, NJ, 07042"
23 RIVERVIEW DRIVE,7043,MONTCLAIR,"23 RIVERVIEW DRIVE, MONTCLAIR, NJ, 07043",N,C,,C,,40.848725514252,-74.187962821793,census,0,40.848725514252,-74.187962821793,"23 RIVERVIEW DRIVE, MONTCLAIR, NJ, 07043"
23 S FULLERTON AVENUE,7042,MONTCLAIR,"23 S FULLERTON AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.813055079035,-74.217801500661,census,0,40.813055079035,-74.217801500661,"23 S FULLERTON AVENUE, MONTCLAIR, NJ, 07042"
23 S MOUNTAIN AVENUE,7042,MONTCLAIR,"23 S MOUNTAIN AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.818282817789,-74.225347122971,census,0,40.818282817789,-74.225347122971,"23 S MOUNTAIN AVENUE, MONTCLAIR, NJ, 07042"
23 SAINT LUKES PLACE 1ST,7042,MONTCLAIR,"23 SAINT LUKES PLACE 1ST, MONTCLAIR, NJ, 07042",N,C,,C,,40.817818889147,-74.223816289041,census,0,40.817818889147,-74.223816289041,"23 SAINT LUKES PLACE 1ST, MONTCLAIR, NJ, 07042"
23 SAINT LUKES PLACE 2ND,7042,MONTCLAIR,"23 SAINT LUKES PLACE 2ND, MONTCLAIR, NJ, 07042",N,C,,C,,40.817818889147,-74.223816289041,census,0,40.817818889147,-74.223816289041,"23 SAINT LUKES PLACE 2ND, MONTCLAIR, NJ, 07042"
23 STANFORD PLACE,7042,MONTCLAIR,"23 STANFORD PLACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.821510404693,-74.200227944965,census,0,40.821510404693,-74.200227944965,"23 STANFORD PLACE, MONTCLAIR, NJ, 07042"
23 STEPHEN STREET,7042,MONTCLAIR,"23 STEPHEN STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.824453759675,-74.198346778044,census,0,40.824453759675,-74.198346778044,"23 STEPHEN STREET, MONTCLAIR, NJ, 07042"
23 SYLVAN PLACE,7042,MONTCLAIR,"23 SYLVAN PLACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.81969266031,-74.210645021604,census,0,40.81969266031,-74.210645021604,"23 SYLVAN PLACE, MONTCLAIR, NJ, 07042"
23 THE FAIRWAY,7043,MONTCLAIR,"23 THE FAIRWAY, MONTCLAIR, NJ, 07043",N,C,,C,,40.839282662006,-74.193928285004,census,0,40.839282662006,-74.193928285004,"23 THE FAIRWAY, MONTCLAIR, NJ, 07043"
23 TICHENOR PLACE,7042,MONTCLAIR,"23 TICHENOR PLACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.799123646131,-74.225686021929,census,0,40.799123646131,-74.225686021929,"23 TICHENOR PLACE, MONTCLAIR, NJ, 07042"
23 VALLEY ROAD,7043,MONTCLAIR,"23 VALLEY ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.815875595355,-74.221233100944,census,0,40.815875595355,-74.221233100944,"23 VALLEY ROAD, MONTCLAIR, NJ, 07043"
23 VAN BREEMEN COURT,7043,MONTCLAIR,"23 VAN BREEMEN COURT, MONTCLAIR, NJ, 07043",N,C,,C,,40.849070813814,-74.184919567314,census,0,40.849070813814,-74.184919567314,"23 VAN BREEMEN COURT, MONTCLAIR, NJ, 07043"
23 VIRGINIA AVENUE,7042,MONTCLAIR,"23 VIRGINIA AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.794668702732,-74.225183539999,census,0,40.794668702732,-74.225183539999,"23 VIRGINIA AVENUE, MONTCLAIR, NJ, 07042"
23 WARMAN STREET 1ST,7042,MONTCLAIR,"23 WARMAN STREET 1ST, MONTCLAIR, NJ, 07042",N,C,,C,,40.797242894813,-74.227660243815,census,0,40.797242894813,-74.227660243815,"23 WARMAN STREET 1ST, MONTCLAIR, NJ, 07042"
23 WARMAN STREET-2ND,7042,MONTCLAIR,"23 WARMAN STREET-2ND, MONTCLAIR, NJ, 07042",N,C,,C,,40.797242894813,-74.227660243815,census,0,40.797242894813,-74.227660243815,"23 WARMAN STREET-2ND, MONTCLAIR, NJ, 07042"
23 WATCHUNG PLAZA,7042,MONTCLAIR,"23 WATCHUNG PLAZA, MONTCLAIR, NJ, 07042",N,C,,C,,40.8297443725,-74.206313787972,census,0,40.8297443725,-74.206313787972,"23 WATCHUNG PLAZA, MONTCLAIR, NJ, 07042"
23 WAYSIDE PLACE,7042,MONTCLAIR,"23 WAYSIDE PLACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.803302998284,-74.229954688627,census,0,40.803302998284,-74.229954688627,"23 WAYSIDE PLACE, MONTCLAIR, NJ, 07042"
23 WELLESLEY ROAD,7043,MONTCLAIR,"23 WELLESLEY ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.849456194519,-74.200672030219,census,0,40.849456194519,-74.200672030219,"23 WELLESLEY ROAD, MONTCLAIR, NJ, 07043"
23 WHEELER STREET,7042,MONTCLAIR,"23 WHEELER STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.803233863377,-74.212798539497,census,0,40.803233863377,-74.212798539497,"23 WHEELER STREET, MONTCLAIR, NJ, 07042"
23 WOODMONT ROAD,7043,MONTCLAIR,"23 WOODMONT ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.839929977607,-74.189091973272,census,0,40.839929977607,-74.189091973272,"23 WOODMONT ROAD, MONTCLAIR, NJ, 07043"
23 WARD PLACE,7042,MONTCLAIR,"23 WARD PLACE, MONTCLAIR, NJ, 07042",N,C,,C,,40.792247894548,-74.21965811118,census,0,40.792247894548,-74.21965811118,"23 WARD PLACE, MONTCLAIR, NJ, 07042"
23 WINDSOR PLACE,7043,MONTCLAIR,"23 WINDSOR PLACE, MONTCLAIR, NJ, 07043",N,C,,C,,40.849427994377,-74.208269766056,census,0,40.849427994377,-74.208269766056,"23 WINDSOR PLACE, MONTCLAIR, NJ, 07043"
230 BLOOMFIELD AVENUE,7042,MONTCLAIR,"230 BLOOMFIELD AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.809884849572,-74.212906177907,census,0,40.809884849572,-74.212906177907,"230 BLOOMFIELD AVENUE, MONTCLAIR, NJ, 07042"
230 PARK STREET 1ST,7043,MONTCLAIR,"230 PARK STREET 1ST, MONTCLAIR, NJ, 07043",N,C,,C,,40.832722397648,-74.205189089726,census,0,40.832722397648,-74.205189089726,"230 PARK STREET 1ST, MONTCLAIR, NJ, 07043"
230 PARK STREET 2ND,7043,MONTCLAIR,"230 PARK STREET 2ND, MONTCLAIR, NJ, 07043",N,C,,C,,40.832722397648,-74.205189089726,census,0,40.832722397648,-74.205189089726,"230 PARK STREET 2ND, MONTCLAIR, NJ, 07043"
230 S MOUNTAIN AVENUE,7042,MONTCLAIR,"230 S MOUNTAIN AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.804795039897,-74.23220792993,census,0,40.804795039897,-74.23220792993,"230 S MOUNTAIN AVENUE, MONTCLAIR, NJ, 07042"
230 VALLEY ROAD,7043,MONTCLAIR,"230 VALLEY ROAD, MONTCLAIR, NJ, 07043",N,C,,C,,40.828321415263,-74.21556883646,census,0,40.828321415263,-74.21556883646,"230 VALLEY ROAD, MONTCLAIR, NJ, 07043"
231 CLAREMONT AVENUE,7042,MONTCLAIR,"231 CLAREMONT AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.818293174091,-74.217622276045,census,0,40.818293174091,-74.217622276045,"231 CLAREMONT AVENUE, MONTCLAIR, NJ, 07042"
231 GROVE STREET,7043,MONTCLAIR,"231 GROVE STREET, MONTCLAIR, NJ, 07043",N,C,,C,,40.821855900832,-74.202187714962,census,0,40.821855900832,-74.202187714962,"231 GROVE STREET, MONTCLAIR, NJ, 07043"
231 ORANGE ROAD,7042,MONTCLAIR,"231 ORANGE ROAD, MONTCLAIR, NJ, 07042",N,C,,C,,40.803399187085,-74.219709962924,census,0,40.803399187085,-74.219709962924,"231 ORANGE ROAD, MONTCLAIR, NJ, 07042"
231 UPPER MOUNTAIN AVENUE,7042,MONTCLAIR,"231 UPPER MOUNTAIN AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.835512236101,-74.214952714081,census,0,40.835512236101,-74.214952714081,"231 UPPER MOUNTAIN AVENUE, MONTCLAIR, NJ, 07042"
231 WALNUT STREET,7042,MONTCLAIR,"231 WALNUT STREET, MONTCLAIR, NJ, 07042",N,C,,C,,40.820469140392,-74.21891874531,census,0,40.820469140392,-74.21891874531,"231 WALNUT STREET, MONTCLAIR, NJ, 07042"
231 WATCHUNG AVENUE,7043,MONTCLAIR,"231 WATCHUNG AVENUE, MONTCLAIR, NJ, 07043",N,C,,C,,40.828322129077,-74.195293428537,census,0,40.828322129077,-74.195293428537,"231 WATCHUNG AVENUE, MONTCLAIR, NJ, 07043"
232 BLOOMFIELD AVENUE,7042,MONTCLAIR,"232 BLOOMFIELD AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.80998832109,-74.213012674884,census,0,40.80998832109,-74.213012674884,"232 BLOOMFIELD AVENUE, MONTCLAIR, NJ, 07042"
232 CLAREMONT AVENUE,7042,MONTCLAIR,"232 CLAREMONT AVENUE, MONTCLAIR, NJ, 07042",N,C,,C,,40.818141759218,-74.217611465875,census,0,40.818141759218,-74.217611465875,"232 CLAREMONT AVENUE, MONTCLAIR, NJ, 07042"
232 GROVE STREET,7043,MONTCLAIR,"232 GROVE STREET, MONTCLAIR, NJ, 07043",N,C,,C,,40.82195585354,-74.202293708241,census,0,40.82195585354,-74.202293708241,"232 GROVE STREET, MONTCLAIR, NJ, 07043"
232 ORANGE ROAD,7042,MONTCLAIR,"232 ORANGE ROAD, MONTCLAIR, NJ, 07042",Y,C,,G,,40.803820278623,-74.219841619956,census,0,40.803820278623,-74.219841619956,"232 ORANGE ROAD, MONTCLAIR, NJ, 07042"
232 PARK STREET 1ST,7043,MONTCLAIR,"232 PARK STREET 1ST, MONTCLAIR, NJ, 07043",N,C,,C,,40.832739905152,-74.205179545705,census,0,40.832739905152,-74.205179545705,"232 PARK STREET 1ST, MONTCLAIR, NJ, 07043"
