address,zip,town,suspected_lead,psl_materials,psl_other,service_line,csl_other
32 Tuers Place,07043,Montclair,N,C,,C,
32 VALLEY ROAD,07043,Montclair,N,C,,C,
32 WALNUT STREET-1ST FL,07042,Montclair,N,C,,C,
32 WALNUT STREET-2ND FL,07042,Montclair,N,C,,C,
32 WARREN PLACE,07042,Montclair,N,C,,C,
32 WILLIAM STREET,07042,Montclair,N,C,,C,
32 WILLOWDALE AVENUE,07042,Montclair,N,C,,C,
32 WINDEMERE ROAD,07043,Montclair,N,C,,C,
32 WOODMONT ROAD,07043,Montclair,N,C,,C,
32 Walnut Crescent 1ST,07042,Montclair,Y,C,,UX,
32 Walnut Crescent 2ND,07042,Montclair,Y,C,,UX,
32 Wellesley Road,07043,Montclair,N,C,,C,
32.5 CHURCH STREET,07042,Montclair,N,C,,C,
320 CLAREMONT AVENUE,07042,Montclair,N,C,,C,
320 Grove Street,07043,Montclair,N,C,,C,
320 Highland Avenue,07043,Montclair,N,C,,C,
320 Linden Avenue,07042,Montclair,N,C,,C,
320 N MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
320 Orange Road,07042,Montclair,Y,UX,,UX,
320 Park Street,07043,Montclair,N,C,,C,
320 UPPER MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
321 Grove Street,07043,Montclair,Y,C,,G,
321 Highland Avenue,07043,Montclair,N,C,,C,
321 N FULLERTON AVENUE,07042,Montclair,N,C,,C,
321 ORANGE ROAD,07042,Montclair,N,C,,C,
321 Upper Mountain Avenue,07042,Montclair,N,C,,C,
322 BLOOMFIELD AVENUE,07042,Montclair,N,C,,C,
322 CLAREMONT AVENUE,07042,Montclair,N,C,,C,
322 Grove Street,07043,Montclair,N,C,,C,
322 HIGHLAND AVENUE,07043,Montclair,N,C,,C,
322 N FULLERTON AVENUE 1ST,07042,Montclair,N,C,,C,
322 N FULLERTON AVENUE 2ND,07042,Montclair,N,C,,C,
322 ORANGE ROAD,07042,Montclair,N,C,,C,
322 Park Street,07043,Montclair,N,C,,C,
323 CLAREMONT AVENUE,07042,Montclair,N,C,,C,
323 Grove Street,07043,Montclair,N,C,,C,
323 N Fullerton Avenue,07042,Montclair,N,C,,C,
323 Orange Road,07042,Montclair,Y,UX,,UX,
324 CLAREMONT AVENUE,07042,Montclair,N,C,,C,
324 Grove Street,07043,Montclair,N,C,,C,
324 N Fullerton Avenue,07042,Montclair,N,C,,C,
324 ORANGE ROAD,07042,Montclair,N,C,,C,
324-A ORANGE ROAD,07042,Montclair,N,C,,C,
324-B ORANGE ROAD,07042,Montclair,N,C,,C,
324-C ORANGE ROAD,07042,Montclair,N,C,,C,
325 CLAREMONT AVENUE,07042,Montclair,N,C,,C,
325 GROVE STREET,07043,Montclair,N,C,,C,
325 Orange Road,07042,Montclair,N,C,,C,
325 PARK STREET,07043,Montclair,N,C,,C,
326 GROVE STREET,07043,Montclair,N,C,,C,
326 HIGHLAND AVENUE,07043,Montclair,N,C,,C,
326 N Mountain Avenue,07042,Montclair,N,C,,C,
326 PARK STREET,07043,Montclair,N,C,,C,
327 GROVE STREET,07043,Montclair,N,C,,C,
327 Orange Road,07042,Montclair,Y,G,,C,
327 Upper Mountain Avenue,07042,Montclair,N,C,,C,
328 Orange Road,07042,Montclair,Y,C,,L,
329 Orange Road,07042,Montclair,N,C,,C,
329 Park Street,07043,Montclair,N,C,,C,
33 ALEXANDER AVENUE,07043,Montclair,N,C,,C,
33 Afterglow Way,07044,Montclair,N,C,,C,
33 Aubrey Road,07043,Montclair,N,C,,C,
33 BROOKFIELD ROAD,07043,Montclair,N,C,,C,
33 BRUNSWICK ROAD,07042,Montclair,N,C,,C,
33 CAROLIN ROAD,07043,Montclair,N,C,,C,
33 CEDAR AVENUE,07042,Montclair,N,C,,C,
33 CLAREMONT AVENUE,07042,Montclair,N,C,,C,
33 CLOVERHILL PLACE,07042,Montclair,N,C,,C,
33 COLLEGE AVENUE,07043,Montclair,N,C,,C,
33 DODD STREET,07042,Montclair,N,C,,C,
33 DRAPER TERRACE,07042,Montclair,N,C,,C,
33 ELMWOOD AVENUE 1ST,07042,Montclair,N,C,,C,
33 ELMWOOD AVENUE 2ND,07042,Montclair,N,C,,C,
33 ENFIELD AVENUE,07042,Montclair,N,C,,C,
33 ERWIN PARK ROAD,07042,Montclair,N,C,,C,
33 ESSEX AVENUE,07042,Montclair,N,C,,C,
33 FAIRFIELD STREET,07042,Montclair,N,C,,C,
33 FAIRVIEW PLACE,07043,Montclair,N,C,,C,
33 FOREST STREET,07042,Montclair,N,C,,C,
33 FRANKLIN PLACE,07042,Montclair,N,C,,C,
33 FULTON STREET,07042,Montclair,N,C,,C,
33 GATES AVENUE,07042,Montclair,N,C,,C,
33 GEORGE STREET,07042,Montclair,N,C,,C,
33 GLENRIDGE PARKWAY,07042,Montclair,N,C,,C,
33 GRAY STREET,07042,Montclair,N,C,,C,
33 GREENVIEW WAY,07043,Montclair,N,C,,C,
33 GRENADA PLACE,07042,Montclair,N,C,,C,
33 HILLSIDE AVENUE,07042,Montclair,N,C,,C,
33 Harrison Avenue,07042,Montclair,N,C,,C,
33 Howe Avenue,07042,Montclair,Y,C,,UX,
33 IRVING STREET,07042,Montclair,N,C,,C,
33 JAMES STREET,07042,Montclair,N,C,,C,
33 LAUREL PLACE,07043,Montclair,N,C,,C,
33 LINDEN AVENUE,07042,Montclair,N,C,,C,
33 Lexington Avenue,07042,Montclair,Y,C,,L,
33 Lloyd Road,07042,Montclair,Y,C,,O,BRASS
33 MACOPIN AVENUE,07043,Montclair,N,C,,C,
33 MARQUETTE ROAD,07043,Montclair,N,C,,C,
33 MELROSE PLACE,07042,Montclair,N,C,,C,
33 MONROE PLACE,07042,Montclair,N,C,,C,
33 MONTAGUE PLACE-1ST,07042,Montclair,N,C,,C,
33 MONTAGUE PLACE-2ND,07042,Montclair,N,C,,C,
33 MONTCLAIR AVENUE 1ST,07043,Montclair,N,C,,C,
33 MONTCLAIR AVENUE 2ND,07043,Montclair,N,C,,C,
33 Marion Road,07043,Montclair,N,C,,C,
33 Midland Avenue,07042,Montclair,N,C,,C,
33 N FULLERTON AVENUE,07042,Montclair,N,C,,C,
33 N WILLOW STREET,07042,Montclair,N,C,,C,
33 NEW STREET,07042,Montclair,N,C,,C,
33 NORMAN ROAD,07043,Montclair,N,C,,C,
33 NORTHVIEW AVENUE,07043,Montclair,N,C,,C,
33 NORWOOD AVENUE,07043,Montclair,N,C,,C,
33 ORANGE ROAD,07042,Montclair,N,C,,C,
33 Oxford Street,07042,Montclair,Y,C,,UX,
33 PARK STREET,07043,Montclair,N,C,,C,
33 PLEASANT AVENUE,07042,Montclair,N,C,,C,
33 PLEASANT WAY,07042,Montclair,N,C,,C,
33 PLYMOUTH STREET,07042,Montclair,N,C,,C,
33 PORTLAND PLACE,07042,Montclair,N,C,,C,
33 PORTLAND PLACE 2ND,07042,Montclair,N,C,,C,
33 PRESCOTT AVENUE,07042,Montclair,N,C,,C,
33 PROSPECT AVENUE,07042,Montclair,N,C,,C,
33 RIVERVIEW DRIVE,07043,Montclair,N,C,,C,
33 S FULLERTON AVENUE,07042,Montclair,N,C,,C,
33 S Willow Street,07042,Montclair,N,C,,C,
33 SENECA PLACE,07043,Montclair,N,C,,C,
33 STEPHEN STREET,07042,Montclair,N,C,,C,
33 STONEBRIDGE ROAD,07042,Montclair,N,C,,C,
33 Stanford Place,07042,Montclair,N,C,,C,
33 THE FAIRWAY,07043,Montclair,N,C,,C,
33 TICHENOR PLACE,07042,Montclair,N,C,,C,
33 TUERS PLACE,07043,Montclair,N,C,,C,
33 Tuxedo Road,07042,Montclair,Y,C,,G,
33 Union Street,07042,Montclair,N,C,,C,
33 WARMAN STREET,07042,Montclair,N,C,,C,
33 WASHINGTON STREET,07042,Montclair,N,C,,C,
33 WHEELER STREET 2ND,07042,Montclair,N,C,,C,
33 WHEELER STREET-1ST,07042,Montclair,N,C,,C,
33 WINDEMERE ROAD,07043,Montclair,N,C,,C,
33 Walnut Street,07042,Montclair,Y,C,,UX,
33 Watchung Avenue,07043,Montclair,N,C,,O,Iron
33 Watchung Plaza,07042,Montclair,Y,C,,L,
33 Waterbury Road,07043,Montclair,N,C,,C,
33 William Street,07042,Montclair,Y,C,,UX,
33 Woodland Avenue,07042,Montclair,Y,C,,UX,
33-35 GLENRIDGE AVENUE,07042,Montclair,N,C,,C,
33-39 GREENWOOD AVENUE,07042,Montclair,N,C,,C,
330 BLOOMFIELD AVENUE,07042,Montclair,N,C,,C,
330 N MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
330 ORANGE ROAD,07042,Montclair,N,C,,C,
330 PARK STREET,07043,Montclair,N,C,,C,
330 UPPER MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
331 BLOOMFIELD AVENUE,07042,Montclair,N,C,,C,
331 GROVE STREET,07043,Montclair,N,C,,C,
331 Orange Road,07042,Montclair,N,C,,C,
331-337 BLOOMFIELD AVENUE,07042,Montclair,N,C,,C,
332 BLOOMFIELD AVENUE,07042,Montclair,N,C,,C,
333 PARK STREET,07043,Montclair,N,C,,C,
334 BLOOMFIELD AVENUE,07042,Montclair,N,C,,C,
334 HIGHLAND AVENUE,07043,Montclair,N,C,,C,
334 N MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
335 ORANGE ROAD,07042,Montclair,N,C,,C,
335 UPPER MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
336 BLOOMFIELD AVENUE,07042,Montclair,N,C,,C,
336 N FULLERTON AVENUE,07042,Montclair,N,C,,C,
337 GROVE STREET,07043,Montclair,N,C,,C,
337 HIGHLAND AVENUE,07043,Montclair,N,C,,C,
337 Upper Mountain Avenue,07042,Montclair,N,C,,C,
338 BLOOMFIELD AVENUE,07042,Montclair,N,C,,C,
338 HIGHLAND AVENUE,07043,Montclair,N,C,,C,
338 N Fullerton Avenue,07042,Montclair,N,C,,C,
338 N MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
339 Grove Street,07043,Montclair,N,C,,C,
339 N FULLERTON AVENUE,07042,Montclair,N,C,,C,
339 Orange Road,07042,Montclair,N,C,,C,
33A & 33B TALBOT STREET,07042,Montclair,N,C,,C,
34 ARDSLEY ROAD,07042,Montclair,N,C,,C,
34 AUBREY ROAD,07043,Montclair,N,C,,C,
34 BRADFORD AVENUE,07043,Montclair,N,C,,C,
34 Bruce Road,07043,Montclair,N,C,,C,
34 CAROLIN ROAD,07043,Montclair,N,C,,C,
34 CENTRAL AVENUE,07042,Montclair,N,C,,C,
34 CENTRAL AVENUE-1ST,07042,Montclair,N,C,,C,
34 CHURCH STREET,07042,Montclair,N,C,,C,
34 CLAREMONT AVENUE,07042,Montclair,N,C,,C,
34 CLINTON AVENUE,07042,Montclair,N,C,,C,
34 CLUB ROAD,07043,Montclair,N,C,,C,
34 COLLEGE AVENUE,07043,Montclair,N,C,,C,
34 CROSS STREET,07042,Montclair,N,C,,C,
34 Cloverhill Place,07042,Montclair,Y,C,,L,
34 DODD STREET,07042,Montclair,N,C,,C,
34 Draper Terrace,07042,Montclair,N,C,,C,
34 EDGECLIFF ROAD,07043,Montclair,N,C,,C,
34 ERWIN PARK ROAD,07042,Montclair,N,C,,C,
34 Elmwood Avenue 1ST,07042,Montclair,Y,C,,UX,
34 Elmwood Avenue 2ND,07042,Montclair,Y,C,,UX,
34 Elston Road,07043,Montclair,N,C,,C,
34 Enfield Avenue 1ST,07042,Montclair,Y,C,,UX,
34 Enfield Avenue 2ND,07042,Montclair,Y,C,,UX,
34 FAIRVIEW PLACE,07043,Montclair,N,C,,C,
34 FOREST STREET,07042,Montclair,N,C,,C,
34 FREDERICK STREET,07042,Montclair,N,C,,C,
34 FREMONT STREET,07042,Montclair,N,C,,C,
34 FULTON STREET,07042,Montclair,N,C,,C,
34 FULTON STREET 1ST,07042,Montclair,N,C,,C,
34 GATES AVENUE,07042,Montclair,N,C,,C,
34 GLENWOOD ROAD,07043,Montclair,N,C,,C,
34 GODFREY ROAD,07043,Montclair,N,C,,C,
34 GRANT STREET,07042,Montclair,N,C,,C,
34 GRAY STREET,07042,Montclair,N,C,,C,
34 GREENVIEW WAY,07043,Montclair,N,C,,C,
34 Glenridge Parkway,07042,Montclair,N,C,,C,
34 HARRISON AVENUE,07042,Montclair,N,C,,C,
34 HARVARD STREET,07042,Montclair,N,C,,C,
34 HIGHLAND AVENUE,07043,Montclair,N,C,,C,
34 HILLSIDE AVENUE,07042,Montclair,N,C,,C,
34 HOWE AVENUE,07042,Montclair,N,C,,C,
34 IRVING STREET,07042,Montclair,N,C,,C,
34 LABEL STREET,07042,Montclair,N,C,,C,
34 LEXINGTON AVENUE,07042,Montclair,N,C,,C,
34 Label Street,07042,Montclair,Y,C,,UX,
34 MACOPIN AVENUE,07043,Montclair,N,C,,C,
34 MAPLE AVENUE,07042,Montclair,N,C,,C,
34 MARQUETTE ROAD,07043,Montclair,N,C,,C,
34 MARSTON PLACE,07042,Montclair,N,C,,C,
34 MELROSE PLACE,07042,Montclair,N,C,,C,
34 MONROE PLACE,07042,Montclair,N,C,,C,
34 MONTCLAIR AVENUE,07043,Montclair,N,C,,C,
34 Marion Road,07043,Montclair,Y,C,,UX,
34 N WILLOW STREET,07042,Montclair,N,C,,C,
34 NEW STREET,07042,Montclair,N,C,,C,
34 NISHUANE ROAD,07042,Montclair,N,C,,C,
34 NORMAL AVENUE,07043,Montclair,N,C,,C,
34 Norman Road,07043,Montclair,N,C,,C,
34 OXFORD STREET,07042,Montclair,N,C,,C,
34 Oakwood Avenue 1ST,07043,Montclair,Y,C,,O,BRASS
34 Oakwood Avenue 2ND,07043,Montclair,Y,C,,UX,
34 PLEASANT WAY,07042,Montclair,N,C,,C,
34 PLYMOUTH STREET,07042,Montclair,N,C,,C,
34 PRESCOTT AVENUE,07042,Montclair,N,C,,C,
34 Park Street,07043,Montclair,N,C,,O,Iron
34 RIVERVIEW DRIVE,07043,Montclair,N,C,,C,
34 S Willow Street,07042,Montclair,N,C,,C,
34 SAINT LUKES PLACE,07042,Montclair,N,C,,C,
34 STEPHEN STREET,07042,Montclair,N,C,,C,
34 Stanford Place,07042,Montclair,N,C,,C,
34 THE FAIRWAY,07043,Montclair,N,C,,C,
34 TUXEDO ROAD,07042,Montclair,N,C,,C,
34 Tuers Place,07043,Montclair,N,C,,C,
34 UNION STREET,07042,Montclair,N,C,,C,
34 WARMAN STREET,07042,Montclair,N,C,,C,
34 WINDEMERE ROAD,07043,Montclair,N,C,,C,
34 Watchung Avenue,07043,Montclair,Y,C,,G,
34 Wellesley Road,07043,Montclair,N,C,,C,
34 William Street,07042,Montclair,N,C,,C,
34 Willowdale Avenue,07042,Montclair,N,C,,C,
34 Windsor Place,07043,Montclair,N,C,,C,
340 BLOOMFIELD AVENUE,07042,Montclair,N,C,,C,
340 HIGHLAND AVENUE,07043,Montclair,N,C,,C,
340 N FULLERTON AVENUE,07042,Montclair,N,C,,C,
340 ORANGE ROAD,07042,Montclair,N,C,,C,
340 Upper Mountain Avenue,07042,Montclair,Y,UX,,G,
341 HIGHLAND AVENUE,07043,Montclair,N,C,,C,
341 N FULLERTON AVENUE,07042,Montclair,N,C,,C,
341 ORANGE ROAD,07042,Montclair,N,C,,C,
342 BLOOMFIELD AVENUE,07042,Montclair,N,C,,C,
342 Park Street,07043,Montclair,N,C,,C,
343 BLOOMFIELD AVENUE,07042,Montclair,N,C,,C,
343 N Fullerton Avenue,07042,Montclair,Y,C,,UX,
343 ORANGE ROAD,07042,Montclair,N,C,,C,
343 UPPER MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
344 BLOOMFIELD AVENUE,07042,Montclair,N,C,,C,
344 HIGHLAND AVENUE,07043,Montclair,N,C,,C,
344 N FULLERTON AVENUE,07042,Montclair,N,C,,C,
344 N MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
345 BLOOMFIELD AVENUE,07042,Montclair,N,C,,C,
345 Claremont Avenue,07042,Montclair,N,C,,C,
345 Grove Street,07043,Montclair,N,C,,C,
345 Highland Avenue,07043,Montclair,Y,C,,UX,
345 N Fullerton Avenue,07042,Montclair,Y,C,,G,
345 PARK STREET,07043,Montclair,N,C,,C,
346 BLOOMFIELD AVENUE,07042,Montclair,N,C,,C,
346 N MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
346 Park Street,07043,Montclair,N,C,,C,
346 UPPER MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
347 GROVE STREET,07043,Montclair,N,C,,C,
347 N FULLERTON AVENUE,07042,Montclair,N,C,,C,
347 ORANGE ROAD,07042,Montclair,N,C,,C,
347 UPPER MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
347-9 BLOOMFIELD AVENUE,07042,Montclair,N,C,,C,
347-A ORANGE ROAD,07042,Montclair,N,C,,C,
348 BLOOMFIELD AVENUE,07042,Montclair,N,C,,C,
348 Highland Avenue,07043,Montclair,Y,C,,G,
348 N FULLERTON AVENUE,07042,Montclair,N,C,,C,
349 GROVE STREET,07043,Montclair,N,C,,C,
349 HIGHLAND AVENUE,07043,Montclair,N,C,,C,
349 N FULLERTON AVENUE,07042,Montclair,N,C,,C,
349 ORANGE ROAD,07042,Montclair,N,C,,C,
349 Park Street,07043,Montclair,N,C,,C,
349 Upper Mountain Avenue,07042,Montclair,N,C,,C,
35 AFTERGLOW WAY,07044,Montclair,N,C,,C,
35 ALEXANDER AVENUE,07043,Montclair,N,C,,C,
35 AUBREY ROAD,07043,Montclair,N,C,,C,
35 BROOKFIELD ROAD 1ST,07043,Montclair,N,C,,C,
35 BROOKFIELD ROAD 2ND,07043,Montclair,N,C,,C,
35 BRUCE ROAD,07043,Montclair,N,C,,C,
35 CAROLIN ROAD,07043,Montclair,N,C,,C,
35 CLAREMONT AVENUE,07042,Montclair,N,C,,C,
35 CLINTON AVENUE,07042,Montclair,N,C,,C,
35 CLOVERHILL PLACE,07042,Montclair,N,C,,C,
35 COLLEGE AVENUE,07043,Montclair,N,C,,C,
35 Cambridge Road,07042,Montclair,N,C,,C,
35 DRAPER TERRACE,07042,Montclair,N,C,,C,
35 Dodd Street,07042,Montclair,Y,C,,G,
35 ELMWOOD AVENUE,07042,Montclair,N,C,,C,
35 Edgecliff Road,07043,Montclair,N,C,,C,
35 Edgewood Road,07042,Montclair,N,C,,C,
35 Elston Road,07043,Montclair,Y,C,,G,
35 Enfield Avenue,07042,Montclair,N,C,,C,
35 Essex Avenue,07042,Montclair,N,C,,C,
35 FAIRVIEW PLACE,07043,Montclair,N,C,,C,
35 Forest Street,07042,Montclair,N,C,,C,
35 Franklin Place,07042,Montclair,N,C,,C,
35 GATES AVENUE,07042,Montclair,N,C,,C,
35 GEORGE STREET,07042,Montclair,N,C,,C,
35 GLENWOOD ROAD,07043,Montclair,N,C,,C,
35 GODFREY ROAD,07043,Montclair,N,C,,C,
35 GRENADA PLACE,07042,Montclair,N,C,,C,
35 George Street,07042,Montclair,N,C,,C,
35 HARVARD STREET,07042,Montclair,N,C,,C,
35 HIGH STREET,07042,Montclair,N,C,,C,
35 HILLSIDE AVENUE,07042,Montclair,N,C,,C,
35 Howe Avenue,07042,Montclair,N,C,,C,
35 IRVING STREET,07042,Montclair,N,C,,C,
35 James Street,07042,Montclair,Y,C,,O,BRASS
35 LINDEN AVENUE:SEE 821400-1,07042,Montclair,N,C,,C,
35 LLOYD ROAD,07042,Montclair,N,C,,C,
35 Lexington Avenue,07042,Montclair,N,C,,C,
35 MACOPIN AVENUE,07043,Montclair,N,C,,C,
35 MADISON AVENUE,07042,Montclair,N,C,,C,
35 MARQUETTE ROAD,07043,Montclair,N,C,,C,
35 MIDLAND AVENUE,07042,Montclair,N,C,,C,
35 MONTCLAIR AVENUE,07043,Montclair,N,C,,C,
35 MONTCLAIR AVENUE 2ND,07043,Montclair,N,C,,C,
35 MONTCLAIR AVENUE 3RD,07043,Montclair,N,C,,C,
35 Montague Place,07042,Montclair,N,C,,C,
35 N WILLOW STREET 2ND,07042,Montclair,N,C,,C,
35 N WILLOW STREET-1ST,07042,Montclair,N,C,,C,
35 NEW STREET,07042,Montclair,N,C,,C,
35 NORMAN ROAD,07043,Montclair,N,C,,C,
35 OXFORD STREET,07042,Montclair,N,C,,C,
35 PARK STREET,07043,Montclair,N,C,,C,
35 PARKWAY,07043,Montclair,N,C,,C,
35 PLEASANT AVENUE,07042,Montclair,N,C,,C,
35 PORTER PLACE,07042,Montclair,N,C,,C,
35 Riverview Drive,07043,Montclair,N,C,,C,
35 S WILLOW STREET,07042,Montclair,N,C,,C,
35 STEPHEN STREET,07042,Montclair,N,C,,C,
35 Stonebridge Road,07042,Montclair,Y,C,,O,BRASS
35 TUXEDO ROAD,07042,Montclair,N,C,,C,
35 The Fairway,07043,Montclair,N,C,,C,
35 VIRGINIA AVENUE,07042,Montclair,N,C,,C,
35 WARFIELD STREET,07043,Montclair,N,C,,C,
35 WARREN PLACE,07042,Montclair,N,C,,C,
35 WATCHUNG PLAZA,07042,Montclair,N,C,,C,
35 WAYSIDE PLACE,07042,Montclair,N,C,,C,
35 WOODMONT ROAD,07043,Montclair,N,C,,C,
35 Watchung Avenue,07043,Montclair,N,C,,C,
35 Wheeler Street,07042,Montclair,Y,C,,UX,
35-37 CENTRAL AVENUE,07042,Montclair,N,C,,C,
35-37 PORTLAND PLACE,07042,Montclair,N,C,,C,
350 BLOOMFIELD AVENUE,07042,Montclair,N,C,,C,
350 GROVE STREET,07043,Montclair,N,C,,C,
350 HIGHLAND AVENUE,07043,Montclair,N,C,,C,
350 N Fullerton Avenue,07042,Montclair,N,C,,C,
350 PARK STREET,07043,Montclair,N,C,,C,
350 Upper Mountain Avenue,07042,Montclair,N,C,,C,
351 GROVE STREET,07043,Montclair,N,C,,C,
351 Highland Avenue,07043,Montclair,N,C,,C,
351 N FULLERTON AVENUE,07042,Montclair,N,C,,C,
351 Orange Road,07042,Montclair,Y,G,,C,
352 BLOOMFIELD AVENUE,07042,Montclair,N,C,,C,
352 N FULLERTON AVENUE,07042,Montclair,N,C,,C,
352 N MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
353 Highland Avenue,07043,Montclair,N,C,,C,
353 N FULLERTON AVENUE,07042,Montclair,N,C,,C,
353 Orange Road,07042,Montclair,N,C,,C,
353 UPPER MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
354 Grove Street,07043,Montclair,N,C,,C,
354 N FULLERTON AVENUE,07042,Montclair,N,C,,C,
354 ORANGE ROAD,07042,Montclair,N,C,,C,
354 ORANGE ROAD - A/NORTH,07042,Montclair,N,C,,C,
354 ORANGE ROAD - B/SOUTH,07042,Montclair,N,C,,C,
354 Upper Mountain Avenue,07042,Montclair,N,C,,C,
354 WASHINGTON STREET,07042,Montclair,N,C,,C,
355 N FULLERTON AVENUE,07042,Montclair,N,C,,C,
356 Highland Avenue,07043,Montclair,N,C,,C,
356 N MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
356 PARK STREET,07043,Montclair,N,C,,C,
357 N Fullerton Avenue,07042,Montclair,N,C,,C,
357 ORANGE ROAD,07042,Montclair,N,C,,C,
357 Park Street,07043,Montclair,N,C,,C,
358 GROVE STREET,07043,Montclair,N,C,,C,
358 N FULLERTON AVENUE,07042,Montclair,N,C,,C,
359 N FULLERTON AVENUE,07042,Montclair,N,C,,C,
359 ORANGE ROAD,07042,Montclair,N,C,,C,
359 UPPER MOUNTAIN AVENUE,07042,Montclair,N,C,,C,
35B AFTERGLOW WAY,07044,Montclair,N,C,,C,
36 AFTERGLOW WAY,07044,Montclair,N,C,,C,
36 AUBREY ROAD,07043,Montclair,N,C,,C,
36 Brookfield Road,07043,Montclair,N,C,,C,
36 Bruce Road,07043,Montclair,N,C,,C,
36 CLOVERHILL PLACE,07042,Montclair,N,C,,C,
36 COLLEGE AVENUE,07043,Montclair,N,C,,C,
36 CROSS STREET,07042,Montclair,N,C,,C,
36 Cambridge Road,07042,Montclair,N,C,,C,
36 Carolin Road,07043,Montclair,N,C,,C,
36 Central Avenue,07042,Montclair,N,C,,C,
36 DODD STREET,07042,Montclair,N,C,,C,
36 Draper Terrace,07042,Montclair,N,C,,C,
36 EAGLE ROCK WAY,07042,Montclair,N,C,,C,
36 ERWIN PARK ROAD,07042,Montclair,N,C,,C,
36 Edgemont Road,07042,Montclair,N,C,,C,
36 Elston Road,07043,Montclair,Y,C,,G,
36 FAIRVIEW PLACE,07043,Montclair,N,C,,C,
36 FRANKLIN AVENUE,07042,Montclair,N,C,,C,
36 Fairfield Street,07042,Montclair,N,C,,C,
36 Forest Street,07042,Montclair,N,C,,C,
36 Frederick Street,07042,Montclair,N,C,,C,
36 GATES AVENUE,07042,Montclair,N,C,,C,
36 GLENWOOD ROAD,07043,Montclair,N,C,,C,
36 GODFREY ROAD,07043,Montclair,N,C,,C,
36 GRAY STREET,07042,Montclair,N,C,,C,
36 GREENVIEW WAY,07043,Montclair,N,C,,C,
36 Glenridge Parkway,07042,Montclair,N,C,,C,
36 HARVARD STREET,07042,Montclair,N,C,,C,
36 HAWTHORNE PLACE,07042,Montclair,N,C,,C,
36 JAMES STREET,07042,Montclair,N,C,,C,
36 LINDEN AVENUE,07042,Montclair,N,C,,C,
36 LLOYD ROAD,07042,Montclair,N,C,,C,
36 Lexington Avenue,07042,Montclair,N,C,,C,
36 MAPLE AVENUE,07042,Montclair,N,C,,C,
36 MARQUETTE ROAD,07043,Montclair,N,C,,C,
36 MARSTON PLACE,07042,Montclair,N,C,,C,
36 MELROSE PLACE,07042,Montclair,N,C,,C,
36 MISSION STREET,07042,Montclair,N,C,,C,
36 MONTAGUE PLACE,07042,Montclair,N,C,,C,
36 MONTCLAIR AVENUE,07043,Montclair,N,C,,C,
36 Macopin Avenue,07043,Montclair,Y,C,,G,
36 Marion Road,07043,Montclair,N,C,,C,
36 Mountainside Park Terrace,07043,Montclair,Y,C,,UX,
36 N WILLOW STREET,07042,Montclair,N,C,,C,
36 NISHUANE ROAD,07042,Montclair,N,C,,C,
36 NORMAL AVENUE,07043,Montclair,N,C,,C,
36 PARK STREET,07043,Montclair,N,C,,C,
36 PLYMOUTH STREET,07042,Montclair,N,C,,C,
36 PORTLAND PLACE,07042,Montclair,N,C,,C,
36 PRESCOTT AVENUE,07042,Montclair,N,C,,C,
36 PROSPECT AVENUE,07042,Montclair,N,C,,C,
36 S WILLOW STREET,07042,Montclair,N,C,,C,
36 SAINT LUKES PLACE,07042,Montclair,N,C,,C,
36 STEPHEN STREET,07042,Montclair,N,C,,C,
36 STONEBRIDGE ROAD,07042,Montclair,N,C,,C,
36 THE FAIRWAY,07043,Montclair,N,C,,C,
36 TUERS PLACE,07043,Montclair,N,C,,C,
36 TUXEDO ROAD,07042,Montclair,N,C,,C,
36 VALLEY ROAD,07043,Montclair,N,O,I,O,I
36 Valley Road,07043,Montclair,N,O,Iron,O,Iron
36 WALNUT STREET,07042,Montclair,N,C,,C,
36 WARFIELD STREET,07043,Montclair,N,C,,C,
36 WARREN PLACE,07042,Montclair,N,C,,C,
36 WHEELER STREET,07042,Montclair,N,C,,C,
36 WILLIAM STREET,07042,Montclair,N,C,,C,
36 WILLOWDALE AVENUE,07042,Montclair,N,C,,C,
36 WINDEMERE ROAD,07043,Montclair,N,C,,C,
36 WINDSOR PLACE,07043,Montclair,N,C,,C,
36 WOODMONT ROAD,07043,Montclair,N,C,,C,
36 Watchung Avenue,07043,Montclair,N,C,,C,
360 Highland Avenue,07043,Montclair,N,C,,C,
360 N Fullerton Avenue,07042,Montclair,N,C,,C,
360 Upper Mountain Avenue,07042,Montclair,N,C,,C,
361 N FULLERTON AVENUE,07042,Montclair,N,C,,C,
361 Orange Road,07042,Montclair,Y,C,,C,
